date,outlet,day_of_week,month,is_weekend,is_holiday,is_summer,is_monsoon,temperature,menu_item,units_sold
2021-07-15,HSR Layout,Thursday,7,0,0,0,1,23.3,Butter Chicken,72
2021-07-15,Rajajinagar,Thursday,7,0,0,0,1,21.5,Cold Coffee,44
2021-07-15,MG Road,Thursday,7,0,0,0,1,19.0,Gulab Jamun,38
2021-07-15,Rajajinagar,Thursday,7,0,0,0,1,21.9,Veg Thali,74
2021-07-15,Hebbal,Thursday,7,0,0,0,1,23.7,Chicken Burger,44
2021-07-15,Koramangala,Thursday,7,0,0,0,1,22.2,Butter Chicken,114
2021-07-15,Jayanagar,Thursday,7,0,0,0,1,25.3,Masala Dosa,56
2021-07-15,Electronic City,Thursday,7,0,0,0,1,22.6,Cold Coffee,37
2021-07-15,Hebbal,Thursday,7,0,0,0,1,23.3,Gulab Jamun,26
2021-07-15,Banashankari,Thursday,7,0,0,0,1,22.3,Chicken Burger,41
2021-07-15,Electronic City,Thursday,7,0,0,0,1,21.6,Veg Thali,82
2021-07-15,Indiranagar,Thursday,7,0,0,0,1,22.9,Biryani,102
2021-07-15,Marathahalli,Thursday,7,0,0,0,1,21.2,Biryani,115
2021-07-15,Koramangala,Thursday,7,0,0,0,1,22.6,Veg Thali,110
2021-07-15,Whitefield,Thursday,7,0,0,0,1,21.0,Paneer Tikka,53
2021-07-15,Whitefield,Thursday,7,0,0,0,1,24.5,Gulab Jamun,31
2021-07-15,Indiranagar,Thursday,7,0,0,0,1,21.3,Gulab Jamun,24
2021-07-15,Indiranagar,Thursday,7,0,0,0,1,23.8,Veg Thali,87
2021-07-16,Banashankari,Friday,7,0,0,0,1,20.8,Chicken Burger,49
2021-07-16,Electronic City,Friday,7,0,0,0,1,23.0,Biryani,80
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,23.6,Paneer Tikka,53
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,25.0,Gulab Jamun,27
2021-07-16,Electronic City,Friday,7,0,0,0,1,19.9,Paneer Tikka,53
2021-07-16,MG Road,Friday,7,0,0,0,1,22.1,Cold Coffee,54
2021-07-16,Indiranagar,Friday,7,0,0,0,1,24.4,Gulab Jamun,31
2021-07-16,Yelahanka,Friday,7,0,0,0,1,23.0,Biryani,74
2021-07-16,Hebbal,Friday,7,0,0,0,1,26.4,Cold Coffee,37
2021-07-16,Marathahalli,Friday,7,0,0,0,1,24.2,Paneer Tikka,66
2021-07-16,Hebbal,Friday,7,0,0,0,1,22.3,Paneer Tikka,71
2021-07-16,Koramangala,Friday,7,0,0,0,1,23.5,Veg Thali,90
2021-07-16,Marathahalli,Friday,7,0,0,0,1,22.3,Masala Dosa,72
2021-07-16,MG Road,Friday,7,0,0,0,1,21.4,Butter Chicken,127
2021-07-16,Yelahanka,Friday,7,0,0,0,1,22.1,Gulab Jamun,24
2021-07-16,Whitefield,Friday,7,0,0,0,1,21.3,Gulab Jamun,32
2021-07-16,Koramangala,Friday,7,0,0,0,1,22.5,Butter Chicken,91
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,20.9,Masala Dosa,57
2021-07-16,HSR Layout,Friday,7,0,0,0,1,23.6,Gulab Jamun,28
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,23.0,Cold Coffee,38
2021-07-16,Hebbal,Friday,7,0,0,0,1,23.2,Masala Dosa,62
2021-07-16,HSR Layout,Friday,7,0,0,0,1,22.6,Paneer Tikka,58
2021-07-16,Indiranagar,Friday,7,0,0,0,1,21.9,Paneer Tikka,60
2021-07-16,Marathahalli,Friday,7,0,0,0,1,20.9,Veg Thali,78
2021-07-16,Koramangala,Friday,7,0,0,0,1,22.9,Paneer Tikka,72
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,21.7,Butter Chicken,75
2021-07-16,Banashankari,Friday,7,0,0,0,1,23.3,Cold Coffee,27
2021-07-16,Whitefield,Friday,7,0,0,0,1,21.9,Masala Dosa,63
2021-07-16,Banashankari,Friday,7,0,0,0,1,23.5,Paneer Tikka,53
2021-07-16,HSR Layout,Friday,7,0,0,0,1,23.0,Chicken Burger,53
2021-07-16,MG Road,Friday,7,0,0,0,1,23.1,Paneer Tikka,86
2021-07-16,Hebbal,Friday,7,0,0,0,1,22.9,Chicken Burger,50
2021-07-16,Hebbal,Friday,7,0,0,0,1,22.7,Biryani,97
2021-07-16,Koramangala,Friday,7,0,0,0,1,23.8,Biryani,120
2021-07-16,Jayanagar,Friday,7,0,0,0,1,23.9,Cold Coffee,37
2021-07-16,Yelahanka,Friday,7,0,0,0,1,23.4,Paneer Tikka,44
2021-07-16,Electronic City,Friday,7,0,0,0,1,24.4,Butter Chicken,59
2021-07-16,Electronic City,Friday,7,0,0,0,1,23.5,Veg Thali,68
2021-07-16,Banashankari,Friday,7,0,0,0,1,21.9,Masala Dosa,56
2021-07-16,Koramangala,Friday,7,0,0,0,1,22.6,Gulab Jamun,35
2021-07-16,Marathahalli,Friday,7,0,0,0,1,22.6,Gulab Jamun,31
2021-07-16,Marathahalli,Friday,7,0,0,0,1,23.0,Cold Coffee,35
2021-07-16,Marathahalli,Friday,7,0,0,0,1,22.1,Chicken Burger,56
2021-07-16,Marathahalli,Friday,7,0,0,0,1,21.6,Butter Chicken,77
2021-07-16,Hebbal,Friday,7,0,0,0,1,23.4,Butter Chicken,83
2021-07-16,MG Road,Friday,7,0,0,0,1,19.5,Masala Dosa,95
2021-07-16,Banashankari,Friday,7,0,0,0,1,22.9,Biryani,104
2021-07-16,MG Road,Friday,7,0,0,0,1,24.6,Biryani,145
2021-07-16,Jayanagar,Friday,7,0,0,0,1,22.1,Paneer Tikka,51
2021-07-16,Koramangala,Friday,7,0,0,0,1,21.4,Cold Coffee,48
2021-07-16,Yelahanka,Friday,7,0,0,0,1,23.0,Butter Chicken,66
2021-07-16,Whitefield,Friday,7,0,0,0,1,23.0,Paneer Tikka,49
2021-07-16,Whitefield,Friday,7,0,0,0,1,22.7,Butter Chicken,68
2021-07-16,Yelahanka,Friday,7,0,0,0,1,22.6,Veg Thali,70
2021-07-16,Indiranagar,Friday,7,0,0,0,1,23.5,Masala Dosa,71
2021-07-16,Rajajinagar,Friday,7,0,0,0,1,25.3,Veg Thali,74
2021-07-16,Yelahanka,Friday,7,0,0,0,1,23.0,Chicken Burger,38
2021-07-17,Banashankari,Saturday,7,1,0,0,1,22.9,Chicken Burger,63
2021-07-17,Whitefield,Saturday,7,1,0,0,1,23.6,Gulab Jamun,36
2021-07-17,Jayanagar,Saturday,7,1,0,0,1,22.9,Veg Thali,88
2021-07-17,Electronic City,Saturday,7,1,0,0,1,24.4,Masala Dosa,83
2021-07-17,Jayanagar,Saturday,7,1,0,0,1,25.1,Cold Coffee,41
2021-07-17,Marathahalli,Saturday,7,1,0,0,1,24.8,Gulab Jamun,32
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,23.3,Butter Chicken,118
2021-07-17,Koramangala,Saturday,7,1,0,0,1,20.7,Butter Chicken,109
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,26.4,Gulab Jamun,26
2021-07-17,Koramangala,Saturday,7,1,0,0,1,23.7,Cold Coffee,64
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,23.2,Biryani,136
2021-07-17,Electronic City,Saturday,7,1,0,0,1,25.6,Paneer Tikka,71
2021-07-17,Marathahalli,Saturday,7,1,0,0,1,21.4,Masala Dosa,78
2021-07-17,Whitefield,Saturday,7,1,0,0,1,25.1,Butter Chicken,98
2021-07-17,MG Road,Saturday,7,1,0,0,1,24.9,Paneer Tikka,134
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,23.0,Masala Dosa,79
2021-07-17,Electronic City,Saturday,7,1,0,0,1,26.1,Chicken Burger,69
2021-07-17,Koramangala,Saturday,7,1,0,0,1,21.2,Paneer Tikka,89
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,24.6,Paneer Tikka,64
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,23.0,Cold Coffee,53
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,22.5,Veg Thali,87
2021-07-17,Whitefield,Saturday,7,1,0,0,1,22.0,Masala Dosa,74
2021-07-17,Marathahalli,Saturday,7,1,0,0,1,26.1,Veg Thali,89
2021-07-17,Whitefield,Saturday,7,1,0,0,1,23.3,Veg Thali,110
2021-07-17,Whitefield,Saturday,7,1,0,0,1,24.1,Biryani,142
2021-07-17,Koramangala,Saturday,7,1,0,0,1,23.5,Chicken Burger,100
2021-07-17,Hebbal,Saturday,7,1,0,0,1,22.0,Veg Thali,104
2021-07-17,Hebbal,Saturday,7,1,0,0,1,22.0,Biryani,157
2021-07-17,MG Road,Saturday,7,1,0,0,1,23.2,Butter Chicken,140
2021-07-17,HSR Layout,Saturday,7,1,0,0,1,22.7,Biryani,128
2021-07-17,Rajajinagar,Saturday,7,1,0,0,1,21.1,Chicken Burger,61
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,24.4,Chicken Burger,62
2021-07-17,MG Road,Saturday,7,1,0,0,1,22.4,Veg Thali,145
2021-07-17,Rajajinagar,Saturday,7,1,0,0,1,22.3,Biryani,150
2021-07-17,MG Road,Saturday,7,1,0,0,1,24.1,Chicken Burger,116
2021-07-17,HSR Layout,Saturday,7,1,0,0,1,22.1,Veg Thali,118
2021-07-17,Electronic City,Saturday,7,1,0,0,1,24.8,Biryani,126
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,22.6,Cold Coffee,33
2021-07-17,Jayanagar,Saturday,7,1,0,0,1,23.6,Chicken Burger,76
2021-07-17,Marathahalli,Saturday,7,1,0,0,1,25.8,Cold Coffee,51
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,24.3,Chicken Burger,92
2021-07-17,Jayanagar,Saturday,7,1,0,0,1,21.7,Gulab Jamun,29
2021-07-17,HSR Layout,Saturday,7,1,0,0,1,24.7,Chicken Burger,80
2021-07-17,Electronic City,Saturday,7,1,0,0,1,20.9,Cold Coffee,43
2021-07-17,Yelahanka,Saturday,7,1,0,0,1,21.4,Butter Chicken,94
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,21.2,Biryani,153
2021-07-17,Banashankari,Saturday,7,1,0,0,1,25.1,Cold Coffee,36
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,23.7,Veg Thali,119
2021-07-17,Indiranagar,Saturday,7,1,0,0,1,22.8,Gulab Jamun,37
2021-07-18,HSR Layout,Sunday,7,1,0,0,1,22.8,Butter Chicken,98
2021-07-18,Koramangala,Sunday,7,1,0,0,1,26.6,Masala Dosa,93
2021-07-18,HSR Layout,Sunday,7,1,0,0,1,22.4,Biryani,144
2021-07-18,Whitefield,Sunday,7,1,0,0,1,24.2,Masala Dosa,81
2021-07-18,Koramangala,Sunday,7,1,0,0,1,25.9,Veg Thali,140
2021-07-18,MG Road,Sunday,7,1,0,0,1,21.1,Biryani,209
2021-07-18,MG Road,Sunday,7,1,0,0,1,21.7,Veg Thali,143
2021-07-18,Marathahalli,Sunday,7,1,0,0,1,23.9,Chicken Burger,92
2021-07-18,Marathahalli,Sunday,7,1,0,0,1,23.0,Biryani,134
2021-07-18,Whitefield,Sunday,7,1,0,0,1,23.4,Paneer Tikka,91
2021-07-18,Indiranagar,Sunday,7,1,0,0,1,25.0,Biryani,174
2021-07-18,Hebbal,Sunday,7,1,0,0,1,22.8,Butter Chicken,78
2021-07-18,Banashankari,Sunday,7,1,0,0,1,20.0,Biryani,113
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,22.4,Veg Thali,99
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,23.7,Chicken Burger,74
2021-07-18,Whitefield,Sunday,7,1,0,0,1,21.9,Veg Thali,115
2021-07-18,Hebbal,Sunday,7,1,0,0,1,23.4,Cold Coffee,52
2021-07-18,Indiranagar,Sunday,7,1,0,0,1,21.9,Masala Dosa,81
2021-07-18,Koramangala,Sunday,7,1,0,0,1,25.2,Paneer Tikka,103
2021-07-18,Koramangala,Sunday,7,1,0,0,1,25.0,Butter Chicken,112
2021-07-18,Hebbal,Sunday,7,1,0,0,1,24.5,Chicken Burger,72
2021-07-18,Whitefield,Sunday,7,1,0,0,1,19.9,Biryani,137
2021-07-18,Indiranagar,Sunday,7,1,0,0,1,23.0,Butter Chicken,102
2021-07-18,Yelahanka,Sunday,7,1,0,0,1,25.0,Biryani,125
2021-07-18,Hebbal,Sunday,7,1,0,0,1,25.4,Masala Dosa,78
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,24.6,Gulab Jamun,26
2021-07-18,MG Road,Sunday,7,1,0,0,1,22.6,Cold Coffee,77
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,21.8,Biryani,134
2021-07-18,Indiranagar,Sunday,7,1,0,0,1,23.2,Cold Coffee,50
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,23.9,Cold Coffee,41
2021-07-18,Electronic City,Sunday,7,1,0,0,1,23.9,Chicken Burger,73
2021-07-18,HSR Layout,Sunday,7,1,0,0,1,22.6,Masala Dosa,67
2021-07-18,Banashankari,Sunday,7,1,0,0,1,22.9,Cold Coffee,53
2021-07-18,Electronic City,Sunday,7,1,0,0,1,23.0,Veg Thali,97
2021-07-18,Electronic City,Sunday,7,1,0,0,1,23.5,Butter Chicken,87
2021-07-18,Marathahalli,Sunday,7,1,0,0,1,24.6,Veg Thali,132
2021-07-18,Electronic City,Sunday,7,1,0,0,1,21.8,Gulab Jamun,29
2021-07-18,MG Road,Sunday,7,1,0,0,1,22.3,Gulab Jamun,53
2021-07-18,Hebbal,Sunday,7,1,0,0,1,23.6,Paneer Tikka,93
2021-07-18,Jayanagar,Sunday,7,1,0,0,1,24.5,Paneer Tikka,69
2021-07-18,Banashankari,Sunday,7,1,0,0,1,24.3,Paneer Tikka,75
2021-07-18,HSR Layout,Sunday,7,1,0,0,1,22.8,Chicken Burger,74
2021-07-18,Yelahanka,Sunday,7,1,0,0,1,22.3,Cold Coffee,36
2021-07-18,Electronic City,Sunday,7,1,0,0,1,21.8,Gulab Jamun,29
2021-07-18,MG Road,Sunday,7,1,0,0,1,26.1,Masala Dosa,119
2021-07-18,MG Road,Sunday,7,1,0,0,1,24.2,Butter Chicken,120
2021-07-18,Banashankari,Sunday,7,1,0,0,1,23.9,Gulab Jamun,30
2021-07-18,Banashankari,Sunday,7,1,0,0,1,22.0,Butter Chicken,89
2021-07-18,HSR Layout,Sunday,7,1,0,0,1,24.9,Veg Thali,113
2021-07-18,Indiranagar,Sunday,7,1,0,0,1,22.3,Chicken Burger,82
2021-07-18,Rajajinagar,Sunday,7,1,0,0,1,25.4,Butter Chicken,92
2021-07-18,Rajajinagar,Sunday,7,1,0,0,1,22.4,Cold Coffee,51
2021-07-18,Rajajinagar,Sunday,7,1,0,0,1,24.9,Chicken Burger,66
2021-07-18,Electronic City,Sunday,7,1,0,0,1,20.8,Masala Dosa,64
2021-07-19,Yelahanka,Monday,7,0,0,0,1,24.1,Biryani,60
2021-07-19,MG Road,Monday,7,0,0,0,1,25.4,Chicken Burger,70
2021-07-19,Yelahanka,Monday,7,0,0,0,1,21.1,Veg Thali,60
2021-07-19,HSR Layout,Monday,7,0,0,0,1,23.0,Veg Thali,85
2021-07-19,Marathahalli,Monday,7,0,0,0,1,23.0,Paneer Tikka,62
2021-07-19,Banashankari,Monday,7,0,0,0,1,20.7,Cold Coffee,32
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,25.1,Chicken Burger,49
2021-07-19,HSR Layout,Monday,7,0,0,0,1,23.1,Biryani,90
2021-07-19,Marathahalli,Monday,7,0,0,0,1,22.4,Masala Dosa,67
2021-07-19,Electronic City,Monday,7,0,0,0,1,23.0,Biryani,90
2021-07-19,Electronic City,Monday,7,0,0,0,1,24.9,Chicken Burger,44
2021-07-19,Banashankari,Monday,7,0,0,0,1,24.6,Biryani,79
2021-07-19,Jayanagar,Monday,7,0,0,0,1,22.9,Butter Chicken,64
2021-07-19,Koramangala,Monday,7,0,0,0,1,25.3,Butter Chicken,118
2021-07-19,Indiranagar,Monday,7,0,0,0,1,24.3,Veg Thali,83
2021-07-19,HSR Layout,Monday,7,0,0,0,1,23.7,Gulab Jamun,27
2021-07-19,MG Road,Monday,7,0,0,0,1,22.8,Butter Chicken,114
2021-07-19,Whitefield,Monday,7,0,0,0,1,24.0,Masala Dosa,77
2021-07-19,Electronic City,Monday,7,0,0,0,1,23.0,Paneer Tikka,49
2021-07-19,Yelahanka,Monday,7,0,0,0,1,23.4,Gulab Jamun,25
2021-07-19,Indiranagar,Monday,7,0,0,0,1,23.3,Paneer Tikka,70
2021-07-19,HSR Layout,Monday,7,0,0,0,1,24.3,Cold Coffee,43
2021-07-19,Hebbal,Monday,7,0,0,0,1,21.6,Biryani,88
2021-07-19,Koramangala,Monday,7,0,0,0,1,21.9,Paneer Tikka,69
2021-07-19,Whitefield,Monday,7,0,0,0,1,21.8,Paneer Tikka,51
2021-07-19,HSR Layout,Monday,7,0,0,0,1,23.7,Chicken Burger,55
2021-07-19,MG Road,Monday,7,0,0,0,1,25.5,Biryani,145
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,22.7,Paneer Tikka,59
2021-07-19,Indiranagar,Monday,7,0,0,0,1,20.8,Butter Chicken,95
2021-07-19,Marathahalli,Monday,7,0,0,0,1,25.6,Cold Coffee,38
2021-07-19,HSR Layout,Monday,7,0,0,0,1,19.9,Paneer Tikka,54
2021-07-19,Jayanagar,Monday,7,0,0,0,1,21.0,Veg Thali,79
2021-07-19,Koramangala,Monday,7,0,0,0,1,25.1,Cold Coffee,50
2021-07-19,Hebbal,Monday,7,0,0,0,1,24.4,Masala Dosa,78
2021-07-19,Jayanagar,Monday,7,0,0,0,1,23.0,Paneer Tikka,58
2021-07-19,Yelahanka,Monday,7,0,0,0,1,25.3,Chicken Burger,38
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,20.5,Gulab Jamun,27
2021-07-19,Whitefield,Monday,7,0,0,0,1,24.0,Gulab Jamun,26
2021-07-19,MG Road,Monday,7,0,0,0,1,25.6,Gulab Jamun,37
2021-07-19,Hebbal,Monday,7,0,0,0,1,20.8,Veg Thali,87
2021-07-19,Whitefield,Monday,7,0,0,0,1,23.7,Cold Coffee,0
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,22.1,Veg Thali,85
2021-07-19,Indiranagar,Monday,7,0,0,0,1,24.1,Masala Dosa,69
2021-07-19,Marathahalli,Monday,7,0,0,0,1,23.4,Gulab Jamun,30
2021-07-19,Banashankari,Monday,7,0,0,0,1,24.2,Gulab Jamun,28
2021-07-19,Electronic City,Monday,7,0,0,0,1,23.6,Masala Dosa,50
2021-07-19,Koramangala,Monday,7,0,0,0,1,22.3,Veg Thali,102
2021-07-19,Banashankari,Monday,7,0,0,0,1,25.3,Butter Chicken,57
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,23.9,Masala Dosa,54
2021-07-19,HSR Layout,Monday,7,0,0,0,1,22.0,Masala Dosa,71
2021-07-19,MG Road,Monday,7,0,0,0,1,21.6,Veg Thali,113
2021-07-19,Hebbal,Monday,7,0,0,0,1,20.6,Chicken Burger,53
2021-07-19,MG Road,Monday,7,0,0,0,1,23.2,Paneer Tikka,80
2021-07-19,Whitefield,Monday,7,0,0,0,1,21.7,Biryani,91
2021-07-19,Marathahalli,Monday,7,0,0,0,1,22.7,Biryani,78
2021-07-19,Indiranagar,Monday,7,0,0,0,1,21.9,Cold Coffee,37
2021-07-19,Indiranagar,Monday,7,0,0,0,1,23.4,Chicken Burger,69
2021-07-19,Rajajinagar,Monday,7,0,0,0,1,22.3,Cold Coffee,2
2021-07-19,Koramangala,Monday,7,0,0,0,1,22.2,Gulab Jamun,32
2021-07-19,Indiranagar,Monday,7,0,0,0,1,24.3,Veg Thali,83
2021-07-19,Koramangala,Monday,7,0,0,0,1,23.5,Masala Dosa,91
2021-07-19,Jayanagar,Monday,7,0,0,0,1,22.0,Chicken Burger,44
2021-07-19,Koramangala,Monday,7,0,0,0,1,23.9,Biryani,117
2021-07-19,Whitefield,Monday,7,0,0,0,1,24.0,Butter Chicken,72
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,22.7,Cold Coffee,48
2021-07-20,Yelahanka,Tuesday,7,0,0,0,1,22.5,Chicken Burger,54
2021-07-20,Hebbal,Tuesday,7,0,0,0,1,21.9,Paneer Tikka,65
2021-07-20,Banashankari,Tuesday,7,0,0,0,1,20.6,Cold Coffee,39
2021-07-20,Rajajinagar,Tuesday,7,0,0,0,1,23.0,Chicken Burger,54
2021-07-20,MG Road,Tuesday,7,0,0,0,1,24.9,Masala Dosa,79
2021-07-20,HSR Layout,Tuesday,7,0,0,0,1,22.9,Paneer Tikka,52
2021-07-20,Banashankari,Tuesday,7,0,0,0,1,24.7,Gulab Jamun,24
2021-07-20,MG Road,Tuesday,7,0,0,0,1,22.2,Paneer Tikka,92
2021-07-20,Banashankari,Tuesday,7,0,0,0,1,21.4,Masala Dosa,50
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,23.8,Cold Coffee,38
2021-07-20,Electronic City,Tuesday,7,0,0,0,1,22.4,Masala Dosa,61
2021-07-20,Marathahalli,Tuesday,7,0,0,0,1,23.0,Biryani,99
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,22.5,Biryani,97
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,24.5,Butter Chicken,75
2021-07-20,Whitefield,Tuesday,7,0,0,0,1,23.8,Masala Dosa,74
2021-07-20,MG Road,Tuesday,7,0,0,0,1,23.1,Gulab Jamun,44
2021-07-20,HSR Layout,Tuesday,7,0,0,0,1,24.8,Veg Thali,106
2021-07-20,Banashankari,Tuesday,7,0,0,0,1,23.9,Paneer Tikka,58
2021-07-20,Electronic City,Tuesday,7,0,0,0,1,21.0,Chicken Burger,47
2021-07-20,Marathahalli,Tuesday,7,0,0,0,1,22.5,Chicken Burger,44
2021-07-20,Yelahanka,Tuesday,7,0,0,0,1,24.7,Masala Dosa,57
2021-07-20,MG Road,Tuesday,7,0,0,0,1,22.0,Veg Thali,124
2021-07-20,HSR Layout,Tuesday,7,0,0,0,1,23.0,Butter Chicken,66
2021-07-20,HSR Layout,Tuesday,7,0,0,0,1,25.7,Chicken Burger,44
2021-07-20,Marathahalli,Tuesday,7,0,0,0,1,22.5,Butter Chicken,76
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,24.1,Biryani,112
2021-07-20,HSR Layout,Tuesday,7,0,0,0,1,23.3,Gulab Jamun,34
2021-07-20,Koramangala,Tuesday,7,0,0,0,1,22.1,Biryani,95
2021-07-20,Whitefield,Tuesday,7,0,0,0,1,23.8,Gulab Jamun,23
2021-07-20,Rajajinagar,Tuesday,7,0,0,0,1,21.7,Masala Dosa,71
2021-07-20,Whitefield,Tuesday,7,0,0,0,1,24.9,Butter Chicken,60
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,21.9,Veg Thali,96
2021-07-20,Rajajinagar,Tuesday,7,0,0,0,1,21.4,Gulab Jamun,28
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,24.5,Gulab Jamun,25
2021-07-20,Banashankari,Tuesday,7,0,0,0,1,22.3,Chicken Burger,42
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,21.0,Butter Chicken,91
2021-07-20,Whitefield,Tuesday,7,0,0,0,1,25.7,Paneer Tikka,67
2021-07-20,Electronic City,Tuesday,7,0,0,0,1,24.3,Butter Chicken,63
2021-07-20,Electronic City,Tuesday,7,0,0,0,1,24.0,Cold Coffee,33
2021-07-20,Marathahalli,Tuesday,7,0,0,0,1,22.5,Masala Dosa,71
2021-07-20,Rajajinagar,Tuesday,7,0,0,0,1,25.0,Butter Chicken,73
2021-07-20,Yelahanka,Tuesday,7,0,0,0,1,24.1,Cold Coffee,31
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,23.3,Chicken Burger,39
2021-07-20,Koramangala,Tuesday,7,0,0,0,1,23.7,Butter Chicken,95
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,23.4,Masala Dosa,65
2021-07-20,Jayanagar,Tuesday,7,0,0,0,1,20.6,Paneer Tikka,49
2021-07-20,Hebbal,Tuesday,7,0,0,0,1,21.5,Biryani,122
2021-07-20,Indiranagar,Tuesday,7,0,0,0,1,23.1,Paneer Tikka,67
2021-07-20,Marathahalli,Tuesday,7,0,0,0,1,23.7,Cold Coffee,46
2021-07-20,MG Road,Tuesday,7,0,0,0,1,25.2,Butter Chicken,133
2021-07-21,Whitefield,Wednesday,7,0,0,0,1,24.7,Veg Thali,67
2021-07-21,Yelahanka,Wednesday,7,0,0,0,1,23.0,Veg Thali,67
2021-07-21,MG Road,Wednesday,7,0,0,0,1,23.4,Butter Chicken,115
2021-07-21,Hebbal,Wednesday,7,0,0,0,1,23.3,Veg Thali,73
2021-07-21,Yelahanka,Wednesday,7,0,0,0,1,20.9,Butter Chicken,64
2021-07-21,Koramangala,Wednesday,7,0,0,0,1,22.9,Veg Thali,101
2021-07-21,Koramangala,Wednesday,7,0,0,0,1,25.6,Biryani,122
2021-07-21,HSR Layout,Wednesday,7,0,0,0,1,20.9,Butter Chicken,79
2021-07-21,Rajajinagar,Wednesday,7,0,0,0,1,20.2,Paneer Tikka,49
2021-07-21,Indiranagar,Wednesday,7,0,0,0,1,24.5,Cold Coffee,35
2021-07-21,Whitefield,Wednesday,7,0,0,0,1,21.7,Gulab Jamun,28
2021-07-21,MG Road,Wednesday,7,0,0,0,1,22.9,Paneer Tikka,75
2021-07-21,Rajajinagar,Wednesday,7,0,0,0,1,23.3,Biryani,113
2021-07-21,Hebbal,Wednesday,7,0,0,0,1,22.7,Gulab Jamun,31
2021-07-21,Jayanagar,Wednesday,7,0,0,0,1,23.2,Biryani,101
2021-07-21,Hebbal,Wednesday,7,0,0,0,1,24.1,Cold Coffee,34
2021-07-21,Yelahanka,Wednesday,7,0,0,0,1,25.1,Gulab Jamun,25
2021-07-21,Koramangala,Wednesday,7,0,0,0,1,22.2,Masala Dosa,78
2021-07-21,Indiranagar,Wednesday,7,0,0,0,1,23.0,Chicken Burger,52
2021-07-21,Indiranagar,Wednesday,7,0,0,0,1,22.2,Gulab Jamun,38
2021-07-21,Marathahalli,Wednesday,7,0,0,0,1,22.7,Masala Dosa,69
2021-07-21,Indiranagar,Wednesday,7,0,0,0,1,22.6,Butter Chicken,83
2021-07-21,HSR Layout,Wednesday,7,0,0,0,1,23.3,Paneer Tikka,53
2021-07-21,Koramangala,Wednesday,7,0,0,0,1,20.2,Gulab Jamun,32
2021-07-21,Jayanagar,Wednesday,7,0,0,0,1,20.9,Chicken Burger,51
2021-07-21,Indiranagar,Wednesday,7,0,0,0,1,22.1,Paneer Tikka,61
2021-07-21,Koramangala,Wednesday,7,0,0,0,1,24.1,Butter Chicken,105
2021-07-21,MG Road,Wednesday,7,0,0,0,1,24.4,Biryani,143
2021-07-21,Banashankari,Wednesday,7,0,0,0,1,21.5,Veg Thali,70
2021-07-21,Yelahanka,Wednesday,7,0,0,0,1,22.9,Biryani,71
2021-07-21,MG Road,Wednesday,7,0,0,0,1,21.8,Veg Thali,90
2021-07-21,Banashankari,Wednesday,7,0,0,0,1,24.9,Biryani,72
2021-07-21,Whitefield,Wednesday,7,0,0,0,1,21.9,Paneer Tikka,45
2021-07-21,Jayanagar,Wednesday,7,0,0,0,1,22.2,Butter Chicken,67
2021-07-21,Rajajinagar,Wednesday,7,0,0,0,1,23.5,Veg Thali,79
2021-07-21,HSR Layout,Wednesday,7,0,0,0,1,24.2,Veg Thali,97
2021-07-21,Electronic City,Wednesday,7,0,0,0,1,23.2,Veg Thali,82
2021-07-21,Marathahalli,Wednesday,7,0,0,0,1,23.1,Paneer Tikka,55
