date,daily_sales,avg_temp,is_holiday,is_weekend,is_summer,is_monsoon,num_outlets,num_items,day_of_week,day_of_month,month_num,quarter,week_of_year,year,is_friday,is_monday,is_december,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_30,roll_mean_7,roll_mean_14,roll_mean_30,roll_std_7,roll_max_7,roll_min_7,roll_median_7,temp_lag_1,temp_above_30
2021-09-08,3662,23.175925925925927,0,0,0,1,12,8,2,8,9,3,36,2021,0,0,0,4040.0,3177.0,4541.0,4615.0,3529.0,3469.0,3184.0,3929.8571428571427,3979.0,3942.0,706.2399093253008,4686.0,3173.0,4040.0,23.18448275862069,0
2021-09-09,3385,23.115384615384617,0,0,0,1,12,8,3,9,9,3,36,2021,0,0,0,3662.0,4040.0,3177.0,3277.0,4165.0,3359.0,3818.0,3793.714285714286,3988.5,3957.9333333333334,640.9929053912412,4686.0,3173.0,3662.0,23.175925925925927,0
2021-09-10,3833,23.016949152542374,0,0,0,1,12,8,4,10,9,3,36,2021,1,0,0,3385.0,3662.0,4040.0,3173.0,3877.0,2930.0,3826.0,3809.1428571428573,3932.785714285714,3943.5,627.6435900974978,4686.0,3173.0,3662.0,23.115384615384617,0
2021-09-11,4288,22.56,0,1,0,1,12,8,5,11,9,3,36,2021,0,0,0,3833.0,3385.0,3662.0,4686.0,4543.0,4370.0,2964.0,3903.4285714285716,3929.6428571428573,3943.733333333333,562.3287464176259,4686.0,3177.0,3833.0,23.016949152542374,0
2021-09-12,5076,22.517857142857142,0,1,0,1,12,8,6,12,9,3,36,2021,0,0,0,4288.0,3833.0,3385.0,4541.0,4734.0,4786.0,3799.0,3846.5714285714284,3911.4285714285716,3987.866666666667,484.79028357385494,4541.0,3177.0,3833.0,22.56,0
2021-09-13,3556,23.151851851851852,0,0,0,1,12,8,0,13,9,3,37,2021,0,1,0,5076.0,4288.0,3833.0,3177.0,3473.0,3759.0,4440.0,3923.0,3935.8571428571427,4030.4333333333334,632.258385999479,5076.0,3177.0,3833.0,22.517857142857142,0
2021-09-14,3609,23.00877192982456,0,0,0,1,12,8,1,14,9,3,37,2021,0,0,0,3556.0,5076.0,4288.0,4040.0,3876.0,3298.0,7479.0,3977.1428571428573,3941.785714285714,4000.9666666666667,570.9869900944699,5076.0,3385.0,3833.0,23.151851851851852,0
2021-09-15,3580,23.50208333333333,0,0,0,1,12,8,2,15,9,3,37,2021,0,0,0,3609.0,3556.0,5076.0,3662.0,4615.0,3529.0,3173.0,3915.5714285714284,3922.714285714286,3871.9666666666667,586.116841918872,5076.0,3385.0,3662.0,23.00877192982456,0
2021-09-16,4023,22.80327868852459,0,0,0,1,12,8,3,16,9,3,37,2021,0,0,0,3580.0,3609.0,3556.0,3385.0,3277.0,4165.0,3900.0,3903.8571428571427,3848.785714285714,3885.5333333333333,592.8106579595848,5076.0,3385.0,3609.0,23.50208333333333,0
2021-09-17,3190,22.938000000000002,0,0,0,1,12,8,4,17,9,3,37,2021,1,0,0,4023.0,3580.0,3609.0,3833.0,3173.0,3877.0,3469.0,3995.0,3902.0714285714284,3889.633333333333,547.0191952756313,5076.0,3556.0,3833.0,22.80327868852459,0
2021-09-18,5208,23.103508771929825,0,1,0,1,12,8,5,18,9,3,37,2021,0,0,0,3190.0,4023.0,3580.0,4288.0,4686.0,4543.0,3359.0,3903.1428571428573,3903.285714285714,3880.3333333333335,626.9099958184927,5076.0,3190.0,3609.0,22.938000000000002,0
2021-09-19,4322,23.2622641509434,0,1,0,1,12,8,6,19,9,3,37,2021,0,0,0,5208.0,3190.0,4023.0,5076.0,4541.0,4734.0,2930.0,4034.5714285714284,3940.5714285714284,3941.9666666666667,794.9548953961381,5208.0,3190.0,3609.0,23.103508771929825,0
2021-09-20,3364,22.85925925925926,0,0,0,1,12,8,0,20,9,3,38,2021,0,1,0,4322.0,5208.0,3190.0,3556.0,3177.0,3473.0,4370.0,3926.8571428571427,3924.9285714285716,3988.366666666667,671.8810481455348,5208.0,3190.0,3609.0,23.2622641509434,0
2021-09-21,3260,23.175471698113206,0,0,0,1,12,8,1,21,9,3,38,2021,0,0,0,3364.0,4322.0,5208.0,3609.0,4040.0,3876.0,4786.0,3899.4285714285716,3938.285714285714,3954.8333333333335,693.1271786002086,5208.0,3190.0,3609.0,22.85925925925926,0
2021-09-22,3285,22.945283018867922,0,0,0,1,12,8,2,22,9,3,38,2021,0,0,0,3260.0,3364.0,4322.0,3580.0,3662.0,4615.0,3759.0,3849.5714285714284,3882.5714285714284,3903.9666666666667,729.1172418623444,5208.0,3190.0,3580.0,23.175471698113206,0
2021-09-23,3522,22.68909090909091,0,0,0,1,12,8,3,23,9,3,38,2021,0,0,0,3285.0,3260.0,3364.0,4023.0,3385.0,3277.0,3298.0,3807.4285714285716,3855.6428571428573,3888.1666666666665,755.3488944725825,5208.0,3190.0,3364.0,22.945283018867922,0
2021-09-24,3717,22.814285714285713,0,0,0,1,12,8,4,24,9,3,38,2021,1,0,0,3522.0,3285.0,3260.0,3190.0,3833.0,3173.0,3529.0,3735.8571428571427,3865.4285714285716,3895.633333333333,755.2541357210897,5208.0,3190.0,3364.0,22.68909090909091,0
2021-09-25,4887,23.29259259259259,0,1,0,1,12,8,5,25,9,3,38,2021,0,0,0,3717.0,3522.0,3285.0,5208.0,4288.0,4686.0,4165.0,3811.1428571428573,3857.1428571428573,3901.9,717.0742473345953,5208.0,3260.0,3522.0,22.814285714285713,0
2021-09-26,5237,23.285245901639346,0,1,0,1,12,8,6,26,9,3,38,2021,0,0,0,4887.0,3717.0,3522.0,4322.0,5076.0,4541.0,3877.0,3765.285714285714,3899.9285714285716,3925.9666666666667,615.9966759341362,4887.0,3260.0,3522.0,23.29259259259259,0
2021-09-27,3296,22.901960784313726,0,0,0,1,12,8,0,27,9,3,39,2021,0,1,0,5237.0,4887.0,3717.0,3364.0,3556.0,3177.0,4543.0,3896.0,3911.4285714285716,3971.3,817.8345390929225,5237.0,3260.0,3522.0,23.285245901639346,0
2021-09-28,3699,22.774545454545454,0,0,0,1,12,8,1,28,9,3,39,2021,0,0,0,3296.0,5237.0,4887.0,3260.0,3609.0,4040.0,4734.0,3886.285714285714,3892.8571428571427,3929.733333333333,825.5740859720411,5237.0,3260.0,3522.0,22.901960784313726,0
2021-09-29,2910,23.002173913043475,0,0,0,1,12,8,2,29,9,3,39,2021,0,0,0,3699.0,3296.0,5237.0,3285.0,3580.0,3662.0,3473.0,3949.0,3899.285714285714,3895.233333333333,785.7847457584462,5237.0,3285.0,3699.0,22.774545454545454,0
2021-09-30,4000,23.014754098360658,0,0,0,1,12,8,3,30,9,3,39,2021,0,0,0,2910.0,3699.0,3296.0,3522.0,4023.0,3385.0,3876.0,3895.4285714285716,3851.4285714285716,3876.4666666666667,848.8503710200944,5237.0,2910.0,3699.0,23.002173913043475,0
2021-10-01,3337,22.726530612244897,0,0,0,0,12,8,4,1,10,4,39,2021,1,0,0,4000.0,2910.0,3699.0,3717.0,3190.0,3833.0,4615.0,3963.714285714286,3849.785714285714,3880.6,832.879285828327,5237.0,2910.0,3717.0,23.014754098360658,0
2021-10-02,7472,22.939622641509434,1,1,0,0,12,8,5,2,10,4,39,2021,0,0,0,3337.0,4000.0,2910.0,4887.0,5208.0,4288.0,3277.0,3909.4285714285716,3860.285714285714,3838.0,863.4621893174894,5237.0,2910.0,3699.0,22.726530612244897,0
2021-10-03,5003,23.32456140350877,0,1,0,0,12,8,6,3,10,4,39,2021,0,0,0,7472.0,3337.0,4000.0,5237.0,4322.0,5076.0,3173.0,4278.714285714285,4022.0,3977.8333333333335,1594.5253958765397,7472.0,2910.0,3699.0,22.939622641509434,0
2021-10-04,4230,23.38448275862069,0,0,0,0,12,8,0,4,10,4,40,2021,0,1,0,5003.0,7472.0,3337.0,3296.0,3364.0,3556.0,4686.0,4245.285714285715,4070.6428571428573,4038.8333333333335,1573.3998977040885,7472.0,2910.0,3699.0,23.32456140350877,0
2021-10-05,3670,23.00980392156863,0,0,0,0,12,8,1,5,10,4,40,2021,0,0,0,4230.0,5003.0,7472.0,3699.0,3260.0,3609.0,4541.0,4378.714285714285,4132.5,4023.633333333333,1518.1123931037635,7472.0,2910.0,4000.0,23.38448275862069,0
2021-10-06,3678,23.079591836734696,0,0,0,0,12,8,2,6,10,4,40,2021,0,0,0,3670.0,4230.0,5003.0,2910.0,3285.0,3580.0,3177.0,4374.571428571428,4161.785714285715,3994.6,1520.3144254991957,7472.0,2910.0,4000.0,23.00980392156863,0
2021-10-07,4013,23.16862745098039,0,0,0,0,12,8,3,7,10,4,40,2021,0,0,0,3678.0,3670.0,4230.0,4000.0,3522.0,4023.0,4040.0,4484.285714285715,4189.857142857143,4011.3,1421.508437574408,7472.0,3337.0,4000.0,23.079591836734696,0
2021-10-08,4193,22.984745762711864,0,0,0,0,12,8,4,8,10,4,40,2021,1,0,0,4013.0,3678.0,3670.0,3337.0,3717.0,3190.0,3662.0,4486.142857142857,4224.928571428572,4010.4,1420.7785927173193,7472.0,3337.0,4013.0,23.16862745098039,0
2021-10-09,4640,22.890196078431373,0,1,0,0,12,8,5,9,10,4,40,2021,0,0,0,4193.0,4013.0,3678.0,7472.0,4887.0,5208.0,3385.0,4608.428571428572,4258.928571428572,4028.1,1339.9252289018275,7472.0,3670.0,4193.0,22.984745762711864,0
2021-10-10,4107,23.272727272727273,0,1,0,0,12,8,6,10,10,4,40,2021,0,0,0,4640.0,4193.0,4013.0,5003.0,5237.0,4322.0,3833.0,4203.857142857143,4241.285714285715,4069.9333333333334,487.78527672580987,5003.0,3670.0,4193.0,22.890196078431373,0
2021-10-11,3635,23.177551020408163,0,0,0,0,12,8,0,11,10,4,41,2021,0,1,0,4107.0,4640.0,4193.0,4230.0,3296.0,3364.0,4288.0,4075.8571428571427,4160.571428571428,4079.0666666666666,337.55761413000664,4640.0,3670.0,4107.0,23.272727272727273,0
2021-10-12,4458,23.250980392156862,0,0,0,0,12,8,1,12,10,4,41,2021,0,0,0,3635.0,4107.0,4640.0,3670.0,3699.0,3260.0,5076.0,3990.8571428571427,4184.785714285715,4057.3,365.9897214273597,4640.0,3635.0,4013.0,23.177551020408163,0
2021-10-13,3455,23.224,0,0,0,0,12,8,2,13,10,4,41,2021,0,0,0,4458.0,3635.0,4107.0,3678.0,2910.0,3285.0,3556.0,4103.428571428572,4239.0,4036.7,371.98963119189915,4640.0,3635.0,4107.0,23.250980392156862,0
2021-10-14,3501,23.346808510638297,0,0,0,0,12,8,3,14,10,4,41,2021,0,0,0,3455.0,4458.0,3635.0,4013.0,4000.0,3522.0,3609.0,4071.5714285714284,4277.928571428572,4033.3333333333335,420.83720413118425,4640.0,3455.0,4107.0,23.224,0
2021-10-15,4963,22.927659574468084,1,0,0,0,12,8,4,15,10,4,41,2021,1,0,0,3501.0,3455.0,4458.0,4193.0,3337.0,3717.0,3580.0,3998.4285714285716,4242.285714285715,4029.733333333333,473.8663162900333,4640.0,3455.0,4107.0,23.346808510638297,0
2021-10-16,5015,22.79491525423729,0,1,0,0,12,8,5,16,10,4,41,2021,0,0,0,4963.0,3501.0,3455.0,4640.0,7472.0,4887.0,4023.0,4108.428571428572,4358.428571428572,4075.8333333333335,599.324023975583,4963.0,3455.0,4107.0,22.927659574468084,0
2021-10-17,4252,22.908163265306122,0,1,0,0,12,8,6,17,10,4,41,2021,0,0,0,5015.0,4963.0,3501.0,4107.0,5003.0,5237.0,3190.0,4162.0,4182.928571428572,4108.9,667.6263925280359,5015.0,3455.0,4107.0,22.79491525423729,0
2021-10-18,3360,22.815094339622643,0,0,0,0,12,8,0,18,10,4,42,2021,0,1,0,4252.0,5015.0,4963.0,3635.0,4230.0,3296.0,5208.0,4182.714285714285,4129.285714285715,4144.3,667.8848988375445,5015.0,3455.0,4252.0,22.908163265306122,0
2021-10-19,3784,23.134615384615383,0,0,0,0,12,8,1,19,10,4,42,2021,0,0,0,3360.0,4252.0,5015.0,4458.0,3670.0,3699.0,4322.0,4143.428571428572,4067.1428571428573,4082.7,712.0961679302533,5015.0,3360.0,4252.0,22.815094339622643,0
2021-10-20,3760,22.919607843137257,0,0,0,0,12,8,2,20,10,4,42,2021,0,0,0,3784.0,3360.0,4252.0,3455.0,3678.0,2910.0,3364.0,4047.1428571428573,4075.285714285714,4064.766666666667,708.028113512316,5015.0,3360.0,3784.0,23.134615384615383,0
2021-10-21,4494,22.755384615384614,0,0,0,0,12,8,3,21,10,4,42,2021,0,0,0,3760.0,3784.0,3360.0,3501.0,4013.0,4000.0,3260.0,4090.714285714286,4081.1428571428573,4077.9666666666667,674.0859772773085,5015.0,3360.0,3784.0,22.919607843137257,0
2021-10-22,3543,23.128571428571426,0,0,0,0,12,8,4,22,10,4,42,2021,1,0,0,4494.0,3760.0,3784.0,4963.0,4193.0,3337.0,3285.0,4232.571428571428,4115.5,4119.1,632.5034537831535,5015.0,3360.0,4252.0,22.755384615384614,0
2021-10-23,5332,22.986206896551725,0,1,0,0,12,8,5,23,10,4,42,2021,0,0,0,3543.0,4494.0,3760.0,5015.0,4640.0,7472.0,3522.0,4029.714285714286,4069.0714285714284,4127.7,585.1338064311198,5015.0,3360.0,3784.0,23.128571428571426,0
2021-10-24,5064,22.91509433962264,0,1,0,0,12,8,6,24,10,4,42,2021,0,0,0,5332.0,3543.0,4494.0,4252.0,4107.0,5003.0,3717.0,4075.0,4118.5,4188.033333333334,678.8586008882846,5332.0,3360.0,3784.0,22.986206896551725,0
2021-10-25,3464,23.261702127659575,0,0,0,0,12,8,0,25,10,4,43,2021,0,1,0,5064.0,5332.0,3543.0,3360.0,3635.0,4230.0,4887.0,4191.0,4186.857142857143,4232.933333333333,776.4979072734188,5332.0,3360.0,3784.0,22.91509433962264,0
2021-10-26,4255,23.12,0,0,0,0,12,8,1,26,10,4,43,2021,0,0,0,3464.0,5064.0,5332.0,3784.0,4458.0,3670.0,5237.0,4205.857142857143,4174.642857142857,4185.5,758.7398387175552,5332.0,3464.0,3784.0,23.261702127659575,0
2021-10-27,3887,23.229090909090907,0,0,0,0,12,8,2,27,10,4,43,2021,0,0,0,4255.0,3464.0,5064.0,3760.0,3455.0,3678.0,3296.0,4273.142857142857,4160.142857142857,4152.766666666666,735.6263609041899,5332.0,3464.0,4255.0,23.12,0
2021-10-28,4006,23.0719298245614,0,0,0,0,12,8,3,28,10,4,43,2021,0,0,0,3887.0,4255.0,3464.0,4494.0,3501.0,4013.0,3699.0,4291.285714285715,4191.0,4172.466666666666,722.3068863684166,5332.0,3464.0,4255.0,23.229090909090907,0
2021-10-29,3899,23.17413793103448,0,0,0,0,12,8,4,29,10,4,43,2021,1,0,0,4006.0,3887.0,4255.0,3543.0,4963.0,4193.0,2910.0,4221.571428571428,4227.071428571428,4182.7,723.0303951985361,5332.0,3464.0,4006.0,23.0719298245614,0
2021-10-30,5962,23.060344827586206,0,1,0,0,12,8,5,30,10,4,43,2021,0,0,0,3899.0,4006.0,3887.0,5332.0,5015.0,4640.0,4000.0,4272.428571428572,4151.071428571428,4215.666666666667,678.494130935769,5332.0,3464.0,4006.0,23.17413793103448,0
2021-10-31,5183,23.119298245614033,0,1,0,0,12,8,6,31,10,4,43,2021,0,0,0,5962.0,3899.0,4006.0,5064.0,4252.0,4107.0,3337.0,4362.428571428572,4218.714285714285,4281.066666666667,859.9792356297238,5962.0,3464.0,4006.0,23.060344827586206,0
2021-11-01,4426,20.435714285714287,0,0,0,0,12,8,0,1,11,4,44,2021,0,1,0,5183.0,5962.0,3899.0,3464.0,3360.0,3635.0,7472.0,4379.428571428572,4285.214285714285,4342.6,877.1637735989124,5962.0,3464.0,4006.0,23.119298245614033,0
2021-11-02,4342,20.782456140350874,0,0,0,0,12,8,1,2,11,4,44,2021,0,0,0,4426.0,5183.0,5962.0,4255.0,3784.0,4458.0,5003.0,4516.857142857143,4361.357142857143,4241.066666666667,779.7917304364933,5962.0,3887.0,4255.0,20.435714285714287,0
2021-11-03,3525,21.134042553191488,0,0,0,0,12,8,2,3,11,4,44,2021,0,0,0,4342.0,4426.0,5183.0,3887.0,3760.0,3455.0,4230.0,4529.285714285715,4401.214285714285,4219.033333333334,775.6046489214522,5962.0,3887.0,4342.0,20.782456140350874,0
2021-11-04,5999,20.652830188679243,1,0,0,0,12,8,3,4,11,4,44,2021,0,0,0,3525.0,4342.0,4426.0,4006.0,4494.0,3501.0,3670.0,4477.571428571428,4384.428571428572,4195.533333333334,835.3356325738876,5962.0,3525.0,4342.0,21.134042553191488,0
2021-11-05,3549,21.130909090909093,0,0,0,0,12,8,4,5,11,4,44,2021,1,0,0,5999.0,3525.0,4342.0,3899.0,3543.0,4963.0,3678.0,4762.285714285715,4491.928571428572,4273.166666666667,975.6744187630256,5999.0,3525.0,4426.0,20.652830188679243,0
2021-11-06,4200,20.84565217391304,0,1,0,0,12,8,5,6,11,4,44,2021,0,0,0,3549.0,5999.0,3525.0,5962.0,5332.0,5015.0,4013.0,4712.285714285715,4492.357142857143,4268.866666666667,1034.4840443889093,5999.0,3525.0,4426.0,21.130909090909093,0
2021-11-07,5154,20.97307692307692,0,1,0,0,12,8,6,7,11,4,44,2021,0,0,0,4200.0,3549.0,5999.0,5183.0,5064.0,4252.0,4193.0,4460.571428571428,4411.5,4275.1,882.9943105031598,5999.0,3525.0,4342.0,20.84565217391304,0
2021-11-08,3152,21.035555555555558,0,0,0,0,11,8,0,8,11,4,45,2021,0,1,0,5154.0,4200.0,3549.0,4426.0,3464.0,3360.0,4640.0,4456.428571428572,4417.928571428572,4307.133333333333,879.0993226294838,5999.0,3525.0,4342.0,20.97307692307692,0
2021-11-09,3719,21.2377358490566,0,0,0,0,12,8,1,9,11,4,45,2021,0,0,0,3152.0,5154.0,4200.0,4342.0,4255.0,3784.0,4107.0,4274.428571428572,4395.642857142857,4257.533333333334,1008.7644021512746,5999.0,3152.0,4200.0,21.035555555555558,0
2021-11-10,3821,21.22,0,0,0,0,12,8,2,10,11,4,45,2021,0,0,0,3719.0,3152.0,5154.0,3525.0,3887.0,3760.0,3635.0,4185.428571428572,4357.357142857143,4244.6,1029.0871127918597,5999.0,3152.0,3719.0,21.2377358490566,0
2021-11-11,3279,21.03125,0,0,0,0,12,8,3,11,11,4,45,2021,0,0,0,3821.0,3719.0,3152.0,5999.0,4006.0,4494.0,4458.0,4227.714285714285,4352.642857142857,4250.8,1003.1822224444427,5999.0,3152.0,3821.0,21.22,0
2021-11-12,3338,21.364,0,0,0,0,12,8,4,12,11,4,45,2021,1,0,0,3279.0,3821.0,3719.0,3549.0,3899.0,3543.0,3455.0,3839.1428571428573,4300.714285714285,4211.5,676.2567137242672,5154.0,3152.0,3719.0,21.03125,0
2021-11-13,5632,20.639655172413793,0,1,0,0,12,8,5,13,11,4,45,2021,0,0,0,3338.0,3279.0,3821.0,4200.0,5962.0,5332.0,3501.0,3809.0,4260.642857142857,4207.6,695.7657651825094,5154.0,3152.0,3719.0,21.364,0
2021-11-14,5374,20.950943396226418,0,1,0,0,12,8,6,14,11,4,45,2021,0,0,0,5632.0,3338.0,3279.0,5154.0,5183.0,5064.0,4963.0,4013.5714285714284,4237.071428571428,4278.633333333333,981.6687929478152,5632.0,3152.0,3719.0,20.639655172413793,0
2021-11-15,4221,21.01923076923077,0,0,0,0,12,8,0,15,11,4,46,2021,0,1,0,5374.0,5632.0,3338.0,3152.0,4426.0,3464.0,5015.0,4045.0,4250.714285714285,4292.333333333333,1026.7518362941137,5632.0,3152.0,3719.0,20.950943396226418,0
2021-11-16,3757,20.881249999999998,0,0,0,0,12,8,1,16,11,4,46,2021,0,0,0,4221.0,5374.0,5632.0,3719.0,4342.0,4255.0,4252.0,4197.714285714285,4236.071428571428,4265.866666666667,948.2959654534221,5632.0,3279.0,3821.0,21.01923076923077,0
2021-11-17,3863,21.174074074074074,0,0,0,0,12,8,2,17,11,4,46,2021,0,0,0,3757.0,4221.0,5374.0,3821.0,3525.0,3887.0,3360.0,4203.142857142857,4194.285714285715,4249.366666666667,945.2025230202305,5632.0,3279.0,3821.0,20.881249999999998,0
2021-11-18,3588,21.125,0,0,0,0,12,8,3,18,11,4,46,2021,0,0,0,3863.0,3757.0,4221.0,3279.0,5999.0,4006.0,3784.0,4209.142857142857,4218.428571428572,4266.133333333333,942.5018883396517,5632.0,3279.0,3863.0,21.174074074074074,0
2021-11-19,3752,21.15,0,0,0,0,12,8,4,19,11,4,46,2021,1,0,0,3588.0,3863.0,3757.0,3338.0,3549.0,3899.0,3760.0,4253.285714285715,4046.214285714286,4259.6,897.8559116557832,5632.0,3338.0,3863.0,21.125,0
2021-11-20,5154,20.901886792452828,0,1,0,0,12,8,5,20,11,4,46,2021,0,0,0,3752.0,3588.0,3863.0,5632.0,4200.0,5962.0,4494.0,4312.428571428572,4060.714285714286,4259.333333333333,839.2383167974109,5632.0,3588.0,3863.0,21.15,0
2021-11-21,4457,20.8953488372093,0,1,0,0,12,8,6,21,11,4,46,2021,0,0,0,5154.0,3752.0,3588.0,5374.0,5154.0,5183.0,3543.0,4244.142857142857,4128.857142857143,4281.333333333333,725.747758883077,5374.0,3588.0,3863.0,20.901886792452828,0
2021-11-22,3911,20.639655172413793,0,0,0,0,12,8,0,22,11,4,47,2021,0,1,0,4457.0,5154.0,3752.0,4221.0,3152.0,4426.0,5332.0,4113.142857142857,4079.0714285714284,4311.8,549.0693424852121,5154.0,3588.0,3863.0,20.8953488372093,0
2021-11-23,3335,21.069565217391304,0,0,0,0,12,8,1,23,11,4,47,2021,0,0,0,3911.0,4457.0,5154.0,3757.0,3719.0,4342.0,5064.0,4068.8571428571427,4133.285714285715,4264.433333333333,551.4167899062168,5154.0,3588.0,3863.0,20.639655172413793,0
2021-11-24,3724,21.178846153846152,0,0,0,0,12,8,2,24,11,4,47,2021,0,0,0,3335.0,3911.0,4457.0,3863.0,3821.0,3525.0,3464.0,4008.5714285714284,4105.857142857143,4206.8,611.0392396409197,5154.0,3335.0,3863.0,21.069565217391304,0
2021-11-25,3640,20.698039215686272,0,0,0,0,12,8,3,25,11,4,47,2021,0,0,0,3724.0,3335.0,3911.0,3588.0,3279.0,5999.0,4255.0,3988.714285714286,4098.928571428572,4215.466666666666,618.7680540896612,5154.0,3335.0,3752.0,21.178846153846152,0
2021-11-26,3822,21.30392156862745,0,0,0,0,12,8,4,26,11,4,47,2021,1,0,0,3640.0,3724.0,3335.0,3752.0,3338.0,3549.0,3887.0,3996.1428571428573,4124.714285714285,4194.966666666666,613.4447621346826,5154.0,3335.0,3752.0,20.698039215686272,0
2021-11-27,5049,20.74814814814815,0,1,0,0,12,8,5,27,11,4,47,2021,0,0,0,3822.0,3640.0,3724.0,5154.0,5632.0,4200.0,4006.0,4006.1428571428573,4159.285714285715,4192.8,609.3585229762612,5154.0,3335.0,3822.0,21.30392156862745,0
2021-11-28,4733,20.70576923076923,0,1,0,0,12,8,6,28,11,4,47,2021,0,0,0,5049.0,3822.0,3640.0,4457.0,5374.0,5154.0,3899.0,3991.1428571428573,4117.642857142857,4227.566666666667,576.8169636234796,5049.0,3335.0,3822.0,20.74814814814815,0
2021-11-29,3609,20.98,0,0,0,0,12,8,0,29,11,4,48,2021,0,1,0,4733.0,5049.0,3822.0,3911.0,4221.0,3152.0,5962.0,4030.5714285714284,4071.8571428571427,4255.366666666667,621.6582279524282,5049.0,3335.0,3822.0,20.70576923076923,0
2021-11-30,3891,20.962264150943398,0,0,0,0,12,8,1,30,11,4,48,2021,0,0,0,3609.0,4733.0,5049.0,3335.0,3757.0,3719.0,5183.0,3987.4285714285716,4028.1428571428573,4176.933333333333,641.502106295025,5049.0,3335.0,3724.0,20.98,0
2021-12-01,4065,19.655172413793103,0,0,0,0,12,8,2,1,12,4,48,2021,0,0,1,3891.0,3609.0,4733.0,3724.0,3863.0,3821.0,4426.0,4066.8571428571427,4037.714285714286,4133.866666666667,578.5935327935118,5049.0,3609.0,3822.0,20.962264150943398,0
2021-12-02,3610,20.015384615384615,0,0,0,0,12,8,3,2,12,4,48,2021,0,0,1,4065.0,3891.0,3609.0,3640.0,3588.0,3279.0,4342.0,4115.571428571428,4052.1428571428573,4121.833333333333,558.9370439035323,5049.0,3609.0,3891.0,19.655172413793103,0
2021-12-03,3687,19.764,0,0,0,0,12,8,4,3,12,4,48,2021,1,0,1,3610.0,4065.0,3891.0,3822.0,3752.0,3338.0,3525.0,4111.285714285715,4053.714285714286,4097.433333333333,563.2893614847568,5049.0,3609.0,3891.0,20.015384615384615,0
2021-12-04,5219,20.08703703703704,0,1,0,0,12,8,5,4,12,4,48,2021,0,0,1,3687.0,3610.0,4065.0,5049.0,5154.0,5632.0,5999.0,4092.0,4049.0714285714284,4102.833333333333,576.9890235813276,5049.0,3609.0,3891.0,19.764,0
2021-12-05,5363,19.818181818181817,0,1,0,0,12,8,6,5,12,4,48,2021,0,0,1,5219.0,3687.0,3610.0,4733.0,4457.0,5374.0,3549.0,4116.285714285715,4053.714285714286,4076.8333333333335,625.5197077326221,5219.0,3609.0,3891.0,20.08703703703704,0
2021-12-06,3739,20.22830188679245,0,0,0,0,12,8,0,6,12,4,49,2021,0,1,1,5363.0,5219.0,3687.0,3609.0,3911.0,4221.0,4200.0,4206.285714285715,4118.428571428572,4137.3,759.9242756761388,5363.0,3609.0,3891.0,19.818181818181817,0
2021-12-07,3354,19.796,0,0,0,0,12,8,1,7,12,4,49,2021,0,0,1,3739.0,5363.0,5219.0,3891.0,3335.0,3757.0,5154.0,4224.857142857143,4106.142857142857,4121.933333333333,744.3230545427226,5363.0,3610.0,3891.0,20.22830188679245,0
2021-12-08,3620,20.03921568627451,0,0,0,0,12,8,2,8,12,4,49,2021,0,0,1,3354.0,3739.0,5363.0,4065.0,3724.0,3863.0,3152.0,4148.142857142857,4107.5,4061.9333333333334,809.3039043053046,5363.0,3354.0,3739.0,19.796,0
2021-12-09,3861,20.092307692307692,0,0,0,0,12,8,3,9,12,4,49,2021,0,0,1,3620.0,3354.0,3739.0,3610.0,3640.0,3588.0,3719.0,4084.5714285714284,4100.071428571428,4077.5333333333333,834.023352419435,5363.0,3354.0,3687.0,20.03921568627451,0
2021-12-10,3870,19.803636363636365,0,0,0,0,12,8,4,10,12,4,49,2021,1,0,1,3861.0,3620.0,3354.0,3687.0,3822.0,3752.0,3821.0,4120.428571428572,4115.857142857143,4082.266666666667,815.407435405323,5363.0,3354.0,3739.0,20.092307692307692,0
2021-12-11,4548,19.772916666666667,0,1,0,0,12,8,5,11,12,4,49,2021,0,0,1,3870.0,3861.0,3620.0,5219.0,5049.0,5154.0,3279.0,4146.571428571428,4119.285714285715,4083.9,802.0188811457532,5363.0,3354.0,3861.0,19.803636363636365,0
2021-12-12,4416,20.402040816326533,0,1,0,0,12,8,6,12,12,4,49,2021,0,0,1,4548.0,3870.0,3861.0,5363.0,4733.0,4457.0,3338.0,4050.714285714286,4083.5,4126.2,683.8771123249454,5363.0,3354.0,3861.0,19.772916666666667,0
2021-12-13,3503,20.273469387755103,0,0,0,0,12,8,0,13,12,4,50,2021,0,1,1,4416.0,4548.0,3870.0,3739.0,3609.0,3911.0,5632.0,3915.4285714285716,4060.8571428571427,4162.133333333333,426.09695967892316,4548.0,3354.0,3861.0,20.402040816326533,0
2021-12-14,3594,19.91111111111111,0,0,0,0,12,8,1,14,12,4,50,2021,0,0,1,3503.0,4416.0,4548.0,3354.0,3891.0,3335.0,5374.0,3881.714285714286,4053.285714285714,4091.1666666666665,450.99250336922603,4548.0,3354.0,3861.0,20.273469387755103,0
2021-12-15,3176,19.67608695652174,0,0,0,0,12,8,2,15,12,4,50,2021,0,0,1,3594.0,3503.0,4416.0,3620.0,4065.0,3724.0,4221.0,3916.0,4032.0714285714284,4031.8333333333335,411.5891964892537,4548.0,3503.0,3861.0,19.91111111111111,0
